,audio,transcription,speaker
441,common_voice_en_14481.mp3,"Adult male with American accent, clear pronunciation and normal pace.",b8d9f89e1fba8d2f36d6f603d76061626b7e1f80064ba2f15dcacafac8c7375cf2e02addf2a14ccb9c14c53f8ce2ad84d428088b5eaa626895ec1e75f766a8f6
442,common_voice_en_27667923.mp3,"Mature male with deep and smooth voice, clear pronunciation and slow pace.",025f07759891360d312521dd83679fa6a233b9d7aa9d4a3e522b56a561ea1d7340b3ad5063f8855cea461e9c9fdb354079a899fde221db21d5a48dd929141a70
443,p229_145_mic1.flac,"Adult female with high pitched monotone voice, clear pronunciation and quick pace.",p229
444,common_voice_en_32195108.mp3,"Adult male with British accent and clear pronunciation, quick pace.",edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b
445,common_voice_en_18608668.mp3,"Adult male with monotone voice, clear pronunciation and slow pace.",e72cf6966cabec8f367e61ea3969a26ce0b08bfa3c06fe3b2e39d380ec575cdcca6527d1133805797ed1162c692313875e26af5c47454c11194ea86bece2af50
446,common_voice_en_17871759.mp3,"Adult male with deep voice, clear pronunciation and normal pace.",f5f821befa7102265d6ce82b21ec680bd38c0f84349088521c2f43357a169a7563d9e3d6ad5bd2f228fa4f90d6e045242155128107b3f8c28d4d1726f8134887
447,common_voice_en_129997.mp3,"Adult male with soft and smooth voice, British accent, clear pronunciation and normal pace.",27d8878f479253ab77af645656228641dcbe7614c1f08cbb101fab0854c40557aaeb7375d69ee568ce9d0a7c86784f489cc54ea9033d4aa22d590f512d5f3feb
448,common_voice_en_132878.mp3,"Mature male with quiet and deep voice, clear pronunciation and quick pace.",fda95d3e110763c4f01adc7c5e0518a77195c234cd849a138ba36877350bee1fc46a00796623fd18c155d3848d2caeb31d6162d1fa9cd415dd5fc3e8406d5486
449,p363_294_mic1.flac,"Adult male with smooth and monotone voice, clear pronunciation and normal pace.",p363
450,common_voice_en_21958596.mp3,"Adult male with monotone voice, clear pronunciation and normal pace.",730f2411f380ba2d0f146d98c3c474d43c1fa00ac678b3d69cfb9206e3a6bd2c5337e04380ce26c7750fafb28ef8ad3154df19337baa68c8b4d2ff7f8509da9e
451,common_voice_en_19688361.mp3,"Mature female with strong and monotone voice, American accent, clear pronunciation and slow pace.",52edb8bb30b6b12ed755871b666fc3489f5823a308ed8dcd856999c7a30961098f48f39a557b6a308e1e560862fe75a30d59a73344d5df344f201af8d0164a04
452,common_voice_en_113808.mp3,"Adult male with monotone voice, clear pronunciation and normal pace.",96d0cbfa97bb90b6df31a1890ce44b48b4f46d34b6f1e9dd57015d77093326cc2827c89348ad5b11c3ac57e722d4705b9f5208f1bdd9f9da43a0ae2c9794f9a8
453,common_voice_en_27322120.mp3,"Mature male with Indian accent, clear pronunciation and normal pace.",b15e81b74f3a01152401371744ce17a419c45a9415478075dd9d5dab5818374ad025c732871b55b1d5242f40357f577ab2dfd02950081c195bf04dd7b8aa7910
454,common_voice_en_18875002.mp3,"Adult male with quiet and muffled voice, unclear pronunciation and slow pace.",6736ff429df653c28acd33beedfe49df84ea1cd08b27e97298c1a8fa538bf0d80809b6c9c10ab9c369a88abd9a7c5347485d1cab645cf2847a94a5124282ece7
455,p233_060_mic1.flac,"Adult female with British accent, smooth and monotone voice, clear pronunciation and normal pace.",p233
456,p298_304_mic1.flac,Adult male with clear pronunciation and normal pace.,p298
457,common_voice_en_24066289.mp3,"Adult female with high pitched monotone voice, clear pronunciation and normal pace.",a468458059ab4f4db90e6a029dc17dd39d18c78c4615f90b912bdc166c818043864b79fac2c6a159e9f8a74d6ab81a4afef4b078fdb3719a58345a8f98caddaf
458,common_voice_en_27392795.mp3,"Adult male with smooth and monotone voice, clear pronunciation and normal pace.",2a630e8428e9b441a1d8358dcbd3052b9a6f24c2f59dff4981ac2dd49e0a3c7ef41b0046bf51dd22808f87fe5f1f9559efe26b44503e44eee518d92ec22cf205
459,common_voice_en_22527273.mp3,"Adult female with British accent, monotone voice, clear pronunciation and normal pace.",344bf332f298134d3880f9e38710e4c7e7037157bd63a3f5334f3c0d627ff61645ffff180419eb666587109a9a7638148728a3c5765f76296fd68c957088b428
460,p264_333_mic1.flac,"Adult female with smooth and monotone voice, clear pronunciation and quick pace.",p264
461,common_voice_en_651782.mp3,"A woman speaking two sentences about crickets and lizards, notable cut between each sentence and some unclear pronunciation at the end of the first sentence.",dfdf2a74cc6426eeff59270d09ec021d15160a71983206942aa234a5f5432b49498cc2f37c31751772d719620ef1af87523b7e45e2de4f11631f77daa71a21cc
462,common_voice_en_19198816.mp3,Adult male with American accent and clear pronunciation,cbeae2c03dab0460ad75b3d4233ee944e95534f0feacbd491d4356ad0c98b8cd9d159b69b9e9aa6db2e237cb1762c1092c44c7890fa0e9200f61173e90c7b5f7
463,common_voice_en_125870.mp3,older male with clear convincing voice,b85d30dbdd9c14fc15fa70bd0396adf911be4d5594ce1141f46b34cf4ae05221ad913057caf794566dfc36aacfe694e92469235c27f2e518b1b64c68563ff435
464,common_voice_en_22972941.mp3,"adult male with orotund voice, clicking of the start and end of the recording in the background",d72f02ca7c7782b19a2edfbef25f54b5c0cdb637c980457ff9b1734d686bacf0d022e85fee4a8c6894359db9c2a1a10aafb9a5a4bce467c9fb2e82e5374f1594
465,common_voice_en_127217.mp3,An adult male speaking calmly.,165c22e04d80c42b0d552ea30d133cd21e1098f623a7af95d58c085e2335edc9a7e7a86b5a47ecaa72a182fedf2157376080b0205bffb4280b2ec3290a0b810a
466,common_voice_en_576184.mp3,An adult male with an European accent saying a sentence with a mispronunciation in the final word.,f0beb332e973f011f21265ed132b5b4150876e60baf59150c8b2f736b62a9e5774ccdb23c84ded3c48d7cdc65b9b80b403b2fec0df33e931289229d451543f65
467,common_voice_en_102176.mp3,older female with expressive voice but quite unclear pronunciation,c8bb82af665be357d6d94f1a5ef5ead8d5ef8bce0678b1feb138d8bcc32dc17fef4433e3993c2c718474d6eeed217a210ed14e2b50b549db374bc81cd52c4ce1
468,common_voice_en_52674.mp3,An adult male speaking in a deeper and emotionless voice,bf42c174af0cc36fbae56ce4cfc3206babf82e94efa678ede85357f4b03247b9b8244ea924f1e7693fc5f2104457da7c34e8c9eb97f4a8e40188cdbfa7cd16c3
469,common_voice_en_23369574.mp3,short sentence by young female,cf658764e695270837ad8af4462cb4fdaeec21a451e3c9ee585dcec3b999e0ac6f0a5f2de7548e919d2ffa1cc94d7f78fb8dbc1eba8bfe3cf0875c9c50235b63
470,common_voice_en_24839845.mp3,"adult male with unfamiliar accent, storytelling voice",82557ed50b74bac49d5fb53a88f1e68cce75de29a91d98c3cf2d1af73ac1a4a05b8bf92c984a37192e63b7209242b64dac903c3c69101cbe7d196047a60cf886
471,common_voice_en_20249727.mp3,"Older man with Indian accent, clear pronunciation with some background noice",09dff380cfabb863635dd790c8ecc4b55f33f653923c01e80382affac82d2a70c4117f852b0f6796e2be4febdf3aad8bc2fdc143a66cee5b06f931a3eb7ed966
472,common_voice_en_26119964.mp3,An adult male speaking in a deeper voice.,22375c66b69d4f07c6a2e9035710603b33130a4353e241eb9bb52056553bff4930e7b64db7d1d5ed870f0de74c96350448f8369c59194db4cbf99718d682e36d
473,common_voice_en_79284.mp3,adult male with rough voice and unclear pronunciation in the second half of the sentence,e179ee0135ae091d9907c54a0605bb26c41bcd0ce3c6a5f2df6289f91d04561ed10d47ac672d9b2f171d662cf2ee4cb5e9542431f4b66c2e66673d0482383366
474,common_voice_en_19059106.mp3,"Adult woman with unclear accent and voice, pause before the sentence and another between the continuation of the sentence about half way in",74748ce65ed21d2dabe999c2d1768ab0c1b41ec6f989bb5034cd5420728764dfe6c5461c65444d183713604a761d005683fc4a801ee0712fb69fff446edfd073
475,common_voice_en_20505041.mp3,"adult male with deep, pleasant and menacing voice, clear voice and pronunciation",4898de84fe4e51761f2970cc54006f08316521a86d007532f2fe0c5d789e0f0595db40f64ce3659127b46f53572ab7350e393aee366303bdbc0ca8f5103efde0
476,p253_107_mic1.flac,An adult female saying something in a clear voice.,p253
477,common_voice_en_26557351.mp3,An adult male with a deeper voice speaking with unclear pronunciation and a stop in the middle,372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8
478,common_voice_en_17650201.mp3,An adult male speaking in an Indian accent with unclear pronunciation.,13183ae78163e5d33ad1092b212a53de58a174bbb6aedb38d132320a00313396852ba3cec785a184c49545ef30fce90a56f62b5749b1e511bce68c621ced3f4c
479,common_voice_en_509871.mp3,"adult male with accent, loud and deep voice",b091b82f95789f37b5e79c2ee04bb39142c87a43a3187a502fea3dd13308a5e60601b38708ab7aa48faf310dd20d62bff2a4ba9c4d31e5a0bf2d6fc6f5fd07e3
480,common_voice_en_18496805.mp3,Fast-paced sentence told by a male with childlike voice ,939991dfcf12d8250739f3b4e5ed47e0dc4bf8ffb69810f4ab853aa12872a811941be35b7e91af5df8350d75d3c61d1301aba694c41deb3f38f1414703bc0461
481,common_voice_en_22274405.mp3,Deep guttural adult male voice with American accent and clear pronunciation with calm expressive speech.,32b1515bc346924bc29b0cdda3fc2a96d2346966ca28af556d3c1c4143a36f899720bdf0c2d0c966dfc6a8dd05e08bd4bfe13bbd477f7a828cd0fee7d031bfbd
482,common_voice_en_642511.mp3,Low pitched hoarse adult male voice with American accent and clear pronunciation with calm modulated and rather convincing speech emphasizing some words with static noise in the background.,60f860b1028f12bdf2404db908eb942580edae5bbf7f74187b0a2cbeb88862a8f7632d152b18b0b059ca18ebcdde7688099012c55acd5b5937ef0a64cf99e5c8
483,common_voice_en_18753026.mp3,High pitched piercing adult female voice with unclear accent and unclear pronunciation with slow-paced chopped speech and loud rumbling noise in the background.,905290e6c425fbf58eb647e6e1882d5e687fd6a720de8c34564950251369c1cea398a674f7a55dc88efe433a021d0d368471417bc22966d648fbd1b02e034909
484,common_voice_en_28298105.mp3,"Low pitched adult male voice with American accent and clear pronunciation, with a rather calm monotonous speech with pauses.",757beaeb3dcab1faa1135fbbebc9a4315e7a569f749fbe21a8816905a981bec0b5aa2fe402d60d902cbc2fcaadbd204e02d7a72d388b389e9d7ff3b170f879e1
485,p260_013_mic1.flac,Deep guttural adult male voice with British accent and clear pronunciation with hasty energetic and rhythmic speech.,p260
486,common_voice_en_28337233.mp3,Low pitched elderly female voice with American accent and clear pronunciation with wavy rhythmic speech and convincing modulated tone with mouse clicking in the background.,af9c15b78f47fc932ee4a2fab15488dd4295f87b2a3359c855aad4f383b20bced882b0bb7ffa51fe7a08897bcd7370705108bb2cd7dd3919806d7d39f2209c7f
487,common_voice_en_26579114.mp3,High pitched piercing young adult female voice with American accent and clear pronunciation with slightly rhythmic speech and static noise in the background.,4638c9b4e22b8ba91a9a5d2e3906748f55c17e2b8474148e16177b4634987ceec72f9151af9825bdc3de2c0b9d3a542f849bc8960cd43b5bb8bcd141100dfacb
488,common_voice_en_483814.mp3,Low pitched guttural adult male voice with German accent and clear pronunciation with confident expressive speech with small thud in the end.,f17adb9640dcaab1d0b2ca54cfd766edcdcb73186fcff8fc9f39483edfe397d24feff56229b30fde90f011870147bcb9962986c148f4e632f39d9ea195539028
489,p333_086_mic1.flac,High pitched slightly nasal adult female voice with American accent and clear pronunciation with rather fast-paced rhythmic speech.,p333
490,common_voice_en_27521450.mp3,"High pitched young childlike female voice with unclear heavy accent and clear pronunciation, with unnatural rhythmic speech, loud rumbling noise in the background.",0b3d55acf115fdf88131d7324fa9a7e1a26542405b0671d5ec0d9ed34b40fa0158576fd51ee9cc937a41b1c529f49cfb23fec693ae1382f21ec8fed796a9dece
491,common_voice_en_504514.mp3,High pitched adult male voice with Indian accent and mostly clear pronunciation with slow-paced rhythmic speech with clicking and white noise in the background.,0b243da4d205259f6c9b53b7d5cb5804beb7656a424e868915fd406966d85aad452777bbb51809a7fc4b10a66703cb022813b781be138bda466562d50fb02efe
492,common_voice_en_18834685.mp3,Deep guttural and husky adult male voice with American accent and clear pronunciation with expressive confident and wavy speech with mouse clicking in the background.,47cd6e7c8d8fbf59a7527e2e7638f101bb0b5bd7f0d44c79c85da7a2cd818026ea249a1359d08c8ae0a050feeab9f803d54132ac0fd592e29c66efc1faad2c91
493,common_voice_en_29172730.mp3,High pitched adult male voice with unclear accent and clear pronunciation with exaggerated loud and slow-paced chopped speech whit rhythmic rather emotionless tone.,13bc17d3252356a0b6cffb5fd9135bfc0667268274084e02d91a415e026c3e48ccc671490ccf1fbc17804013f25cc3c313087801a7125394c59ebe6ba43b1da9
494,common_voice_en_17280961.mp3,Low pitched adult male voice with American accent and clear pronunciation with hasty rather emotionless speech.,6f607a09d0ea97c021420eeba81b48bd6833995fefbae48cb64e078e79b0a7559fd11cd3d0537ec8cd0dee8dca681d3efad2bc31721834a9ade7dcd80edf9508
495,common_voice_en_17994242.mp3,High pitched young childlike male voice with probably American accent and loud clear pronunciation with yelling rather annoying speech with a child speaking in the background.,44dd5216ea556ffe1d6db4695ba427aea5d187557e8a8aeac03f279f9115247c16ddc5b8a67a60bdc8f2a3601bcc1feb15b0dc8f505e20bd823163b149a1ac1c
496,common_voice_en_26960553.mp3,Low pitched piercing elderly male voice with American accent and clear pronunciation with loud convincing and expressive speech with crackly noise in the background.,325b1b8f976d8d5753a57ed49ba163e572b41ecb454726b3fda8a625df4143364a1a5630f772854b864a54c141c18fcd36c4bc416d424e701e37cb1a12c3668e
497,common_voice_en_17264250.mp3,Low pitched adult male voice with probably British accent and clear pronunciation with emotionless calm speech which seems a bit mocking and also soothing tone with a mouse click in the end.,2863c7bc58ab2c3ce384f007ef8330a5d87a89f5d8b8ce28af137136917c7b175e5fa0340e4fd055d45bd6cf319696855f192e1b14707b805bd07d446aaae781
498,common_voice_en_20825906.mp3,Low pitched guttural adult male voice with unclear probably Irish accent and clear pronunciation with loud singsong speech with slight echo in the background.,4193ffe3cdfcb7c00e37da775c01bcade8580bc70e0aad0a910000659d6c140437a77f838b1604c03c60d2268e0d7e55d3af8de808beec2c801136ffffb4cf06
499,common_voice_en_18518374.mp3,Deep guttural adult male voice with British accent and clear pronunciation with slow-paced calm and emphasized speech which is quite convincing and vibrating tone.,f3d92691cd471e1c8127d5b07eed54674bd97af10bb384803cf7c9548e79f6e9c7b79a01d9fce0fe59fcec1507dba62898ee53d053f3f7a43762bd974436c522
500,p245_220_mic1.flac,Deep guttural adult male voice with American accent and clear pronunciation with calm confident and modulated speech with inhaling sound in the beginning.,p245
501,common_voice_en_18775690.mp3,"Adult male with sullen voice, little bit disdainful, clear pronunciatin, but sounds unfriendly and unattractive. ",90a2539a7010c22f8d1379231f2b3e5829a0e645060d823d4421f270950a0c5be5a4c17dec76306c383f14de9ce8360149cc679dd60a951807e7650edf6d2bd3
502,common_voice_en_26466902.mp3,"Adult male with high pitched monotone, Indian accent, emotionless.",0e1a67fd6f6f4af5adac982ce60a8ff66dde09db82d2cdddae6bec79276a2c355cf3893fcdd7e47e0a3500c64ebf41b15b5599643bc457ab5a0757769a0c9f99
503,common_voice_en_63311.mp3,"Adult male with German accent, mature and high pitched voice, talks slowly and seem sto be young or middle-aged, has medium intelligibility.",1f4e890a95e2848cdeb5b67483e6314739e444af2ce5e3e90801fc307adbf01775428917e404260287ab1eb7160763bb97f51d0c56466e714e355cff9ff89d00
504,common_voice_en_19931383.mp3,"Adult male, young man with firm and formal tone, has low pitched voice, clear pronunciation and good intelligibility.",b419faab633f2099c6405ff157b4d9fb5675219570f2683a4d08cbadeac4431e9d9b30dfa9b04f79aad9d8e3f75fda964809f3aa72ae9d0a4a025c59417f3dd1
505,p314_379_mic1.flac,"Adult female, rather young with metallic deep low pitched voice, talks with clear pronunciation and good intelligibility. ",p314
506,common_voice_en_301774.mp3,"Adult male, a young man with rather high pitched voice and dulcinate tone, has a hissing ""s"" sibilant, talks calmly and with good intelligibility. ",eda6aa00b1339a26f37189450000097a4c9e07b148a024d9129d09a80e457be5708a79e603755795f5eb7f8904ceefea0817a59c40471318929cc5c5724dc262
507,common_voice_en_655369.mp3,"Adult male with mature high pitched voice, fluent American accent, casual and conversational tone and good intelligibility.",50621129ff7cff1c7952acb2bc3419e49906184af2f0dd6b780db8cceb7500d1cd9ada428fd29df880e134f7de4494cdd1ba4113fa47dba7f85e41f76f26836a
508,common_voice_en_32259953.mp3,"Adult female with confident and casual tone, sounds young and has American accent, has good intelligibility.",23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9
509,common_voice_en_592398.mp3,"Adult male with unclear pronunciation, very low intelligibility, high noise, speaker seems to be sullen or arrogant, but it is not understandable exactly due to the poor quality of the recording.",b1544dd62710516ffe8ee56331532db63d213e8c528c07c70e9331bc52b51c361c9037a297b02a4d34ea760d1151ca96762a10d01b7c601c72b658b43c3bedcb
510,common_voice_en_18013140.mp3,"Adult male with low pitched emotionless voice, sounds middle-aged, talks slow and has good intelligibility.",e790d1a6d652b49b74172d96fca249c1d46c38806613534de93e324492059b41bb491639158ff5b5efe117d167447b1dca743bff0b32dcfe07b12a43fb13a86e
511,common_voice_en_32815728.mp3,"Adult male voice with deep, seductive and low pitched voice, talking in monotone and slowly.",c6e13f9f057657baa4582764a6c52d6a7786a748b22c04771f680359e65765e20aa121c8ae40fa2fe36d8f13ffe57ef031434624a61ee4a558425f0a50dfa79d
512,common_voice_en_87554.mp3,"Adult male with mature rather high pitched voice, has an accent, talks fluently and clearly, sounds rather young or middle-aged and has a calming soft voice.",1d5071063730fea782e43765eda2a1929f69e4174b5d9c2c8ba0b35d18bee5da18ce8384a707e631851fc40608300291801b629b61a449e6a13ce034823302df
513,common_voice_en_18403174.mp3,"Middle-aged man with mature low pitched voice, has a rattle in his voice and rather soft tone, sounds dull and formal.",5cd95c7c22c6fd21f386f93b700187d1559ab9a63eab1b44b4af4717e61bee61dbf54a0de0d35e3014a441bc557f5a0a4d36ad4e3a815d4bd3c395c9e98daade
514,common_voice_en_19795948.mp3,"Adult male with British accent, popmpous marvellous tone, clear pronunciation, good intelligibility. ",34ff5ad8db33561f4bfb74af391c451a0368e5ec0acc299f526a28bf2d18b7321eafb89138fd7fd867be609666eb0ea65489b1323feb0c06af4307c9fecdd6a2
515,p265_319_mic1.flac,"Adult female with mature voice, attractive little accent, clear pronunciation, good intelligibility. ",p265
516,common_voice_en_32427592.mp3,"Adult male with clear, soft, harmonious, mature, low pitched deep voice, is soothing and hence attractive.",6fe2ee910553691f58721e526b2c255075a174ef8ce2abf6270d8156f986b92371f95fe33b57ad3dcaa7130f764456b3e7ec431dce9e01e2656b29043fb309a0
517,common_voice_en_61398.mp3,Scandalous and very emotional woman with pompous toplofty high pitched voice.,a457d6cd2e9be32ba26c13d9dda4e24950d858bdff83266976cd7187e17de1a88336d870d1df3c97f59153cff235e9242ffd6d7fc6386aa21e37f987bf4abce6
518,common_voice_en_42024.mp3,"Adult male with nasal low pitched voice, fluent speech, clear pronunciation, good intelligibility.",926bd6226fb4570a0e0b080aa55b00b3332b18ea7febeb0e0c953ff48c1f99eb6e10ce42e56efd8cfc9b334b2d70b4ea341fa157922d5805b13357076ba39ec6
519,common_voice_en_20007933.mp3,"Adult woman (middle-aged or rather elderly) with professional authoritative voice, clear pronunciation.",80bc1b579e4a1c2654bd8c5c672178cc6a45f1d7694d204330b3aeb0fa70f15c1051ca0d347484faf2a1bdf994da8f7da5e1723a05528ebb39e6236ce39e5591
520,common_voice_en_23385317.mp3,"Adult male with calm academic tone, speaks formally and emphasising each word, lacks of fluency but has good intelligibility, by age is rather young or middle-aged. ",9113297eafe2b10d7da3da867a64514deb39c1ae3020d7385f2d92c8525a990d9ae94d8a6f272c1e359b3834bdfe96332227704c99e4911c3de2a84215e451fb
521,common_voice_en_20527411.mp3,"Mature male with an accent, lower unsure voice with a pause at the end.",372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8
522,p294_262_mic1.flac,"Adult female with great pronunciation, lower clear voice.",p294
523,common_voice_en_22002552.mp3,Young woman speaks confidently with jazz music playing in the background.,84028affbfdce37433291e1489dbfd77bd7bf54e616fd2ea20b3e66b9b5ca8fee35e64314a0962bf0abaabf123bc7679f3a42e951192c9236f218e742e86ad15
524,common_voice_en_203523.mp3,"Adult male breathes in before speaking, has a bit of an unclear pronunciation and variation in voice pitch.",49866d5040065a6cc5c969c61dbed200966dfef924984e3fe9d5db284ca635e18a727cd70f3b94b8d7f9e2777bacb3f44f7b329d3ca65dba73fb3a8bc452507e
525,common_voice_en_469924.mp3,"Young male with high pitched voice, speaks calmly",72778e2b27af78771a5490c01ee205ceaac7b3cb9fc5c5e69a4c432a72bf571f51b1bb5e03e9adf9bd91f43ed1a913f8b16787030f2a78a4549ec483c0d2a5d3
526,common_voice_en_32749601.mp3,Mature male with good pronunciation and convincing voice,3271c25301a8780b3807251627560b2bc216deb1fd01d9ff2f7a317744c035ccddb08ac4c34aaf8be337791a59ea3e9845bac71de91505c33ccb5ee8eb7696b7
527,common_voice_en_17945610.mp3,Mature man with low voice but higher pitched tone and uncertain voice ,5cb9f39b3aba7d8a2e1bd68456b76227d48449780fe5622f3efec5fa7bf431bf2c0dc630cae5e59bd4e26dc7315be32541ddab3ef4efdd875057ada76a72e00c
528,p281_321_mic1.flac,"young man with a bit of an Australian accent, lower bassy voice.",p281
529,p278_231_mic1.flac,Adult male with lower voice speaks sluggishly,p278
530,common_voice_en_17266315.mp3,"Male voice that gets higher pitched, a bit squeaky, questioning.",c0f152b0fda37a1db3849341e9cd56082fc2420bdd224af4f68be87d57a32c4ada8363d09d62ba512b954a00f0adf94b74bf971be2ca61b865b1c0bc29f077cf
531,common_voice_en_19652664.mp3,Adult man with medium pitched voice has a bit of an unclear pronunciation,41a6ffbce1c395d6e21a46b956ca0b51e40ebe075b6616c3789949fc5a0d37af6d2bf2c3262b4e52a8f7aa3a083b9797f5ff560a36fe79adb8cee8c99ac7b282
532,common_voice_en_17253924.mp3,"Young woman with childlike cartoonish voice, sounds excited.",1645aca50c6f33f976d363267936d93e909dcd2369c82161bbf42fce536bfaac95237c50b18b34311ddd9cd919b8413352512bb5c11e4f7b16cc9f337bceca8c
533,common_voice_en_22238312.mp3,"Adult female with lower soft voice, strong accent and unclear pronunciation.",1db46ebfd92940c41a433902c2f4db9cbdbf3672ac7ee25d962331dec010bb7896947be2873ea8c02e8cc14750a84d05172ababcb0c0de28309643bb0679305c
534,common_voice_en_18681194.mp3,Mature male voice speaks with charm and seems knowledgeable ,ae13a4a776cf3019e7003e952cb2def0333cc044ddab4e84c2d9e900baad18d586fac6fbd80404141c91b0accd3bab1dd663aa83b10a7de6ca3a1064e1a8a39e
535,p334_339_mic1.flac,"Lower, a bit coarse male voice, fast speaking.",p334
536,common_voice_en_21795747.mp3,Mature woman with lower voice speaks slowly and calmly,7eff9a54bdb0619deffda7609d5b8565278e3328de99e63908be2a37c1ad16516240b9c92bc6b68d8130b20dc556f57005dc053f4874a49589f5971a31b97e98
537,p244_100_mic1.flac,"Boyish sounding voice, either a very young boy or lower voices female, a bit nasal sound.",p244
538,common_voice_en_26031426.mp3,"Adult woman speaks unclearly with an accent, has a high pitched squeaky voice.",29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6
539,common_voice_en_21371780.mp3,"Adult man with accent, low bassy voice, with a bit of background echo.",2f5b4a834b09c01981290d69bc8d545f2f9897d8e9397f7fd143fce72f05535ef3424aa4befc8f255e483e245b541b947a98318bc60e299486a241b080344c4f
540,common_voice_en_36683.mp3,Young man with higher clear voice with unclear pronunciation sounds unsure.,8217ed3f83afa3d43c631992d72b51ae3c6b5fea1d10ad264852cbe3bab773b449bba09d7332843df40ad90b0863bbac3f5ac3e589a25c533452026b6a9cad0c
541,common_voice_en_546138.mp3,Mature male with squeaky voice and unclear pronunciation,7b40d28fdb712b6b947dbe66786103bb8cb5d9f826c67e9e2888f58b8b9851c7bc725dcbfc7e774fc8e2f63d23d832ffdc9c0bcb3795e6b94380bf2397fdaa02
542,common_voice_en_532382.mp3,Adult female with deep voice and clear pronunciation with piercing speech,dd2d8faaa2e134b5668b0b12ef7b180a6dc1ba85af28d31c2539a73b8fae62ad7aedd33f03749ba6b62f694752e71b176770c1b699838efa99035d7e881cfd02
543,common_voice_en_26568225.mp3,Adult female with high pitched voice and unclear pronunciation,cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e
544,common_voice_en_18846801.mp3,Teenager male with deep flat voice speaking monotonously,50b7e72cea733fc1dfa54d8e33c3f13309755ca75eb17cf6b797c475274b3d0b54dd0a8ff61c261849a770e023957f4bad823e748fd32e350650716fc133e1b4
545,common_voice_en_22204173.mp3,Adult male with British accent and high pitched voice stumbles while speaking,6657f621ac638f7cc7cdb9d633d73f4d4d7f88b1764a8b25c366ccb692f1df0813d5d7b4f3f3cd09a62149d65417f59897aef9672b244cc8a7ec865bf716540d
546,common_voice_en_30725801.mp3,Adult male with squeaky high pitched voice speaking monotonously,d7b8bd57a847b9f6a92eb975f2fe0a8686ee95a9e71b0168d5ee36090c94b373186a93d864491807465a14b0cb0cd867c6a52509095f73cb3c58490f0fb7f149
547,common_voice_en_17856214.mp3,Mature male with British accent and deep voice with clear pronunciation,76c9f8a8f018cb1a1837f237862266e5e4558b176f18afa1692f9061136d7ed1220f71b4dc61d1afd073d6632d2cb497c30d8222c299c6a65184c32128c535a7
548,p247_208_mic1.flac,Adult male with high pitched voice speaks monotonely,p247
549,common_voice_en_25889925.mp3,Adult female with high pitched monotone voice,3e221ed17d57feeb590b6db734ae530b91b452015671745dffcff6f1c38339203936c0029d0ec2a6da6a1ed27b53f026bacdfbdfe8ca22df6a5fa96526293d6f
550,common_voice_en_547350.mp3,Adult male with deep flat voice speaks emotionless,9db071da66e5b08a2abe0685a5f845403656201988e5785b221c48ed1333f97990248c8b62cede0628fac8a77ce4da5f3369ebcbc964bccfa6105243bccacdef
551,common_voice_en_73973.mp3,"Adult male with English accent and squeaky, high pitched voice",b1db7c137d8255e6b9dd5e09801e60fc1ccea06e399aac035221758b0e6fa7fbe47ab497226a2bc864de5f288f4ccd26d05c6318b360321b31d0d3540291a48b
552,p341_144_mic1.flac,Adult female with clear pronunciation and convincing speech,p341
553,common_voice_en_29210291.mp3,Adult male with Southern accent blows into microphone while speaking,92f8d561db8e4ee475c49c70d8403049a7af2af2f966443a8ab1fe0ded10bc7aa5e73736f43fdf00069133e72b9cf7291f04a431eb834ba6a0f41e4c2a8004b4
554,common_voice_en_27639213.mp3,Adult male with bass monotone voice speaks convincing,3966424d450892790e1d1219e21c7bb3fb8e187df334877f7783245b09e9c1503756b649bacee324615a4307b6c810b2fa1dfb0ce01fc55e33a5fbe2ae3ea366
555,common_voice_en_21976991.mp3,Adult male with high pitched flat voice speaks convincing with background noise of hiss,49518b0d6dc530fcb03351c761b8b69aba18a29400ec4510ccfc214f1905114cc6fb992128c51bbba73e54db9cb9e534446ebc5f27748ea922d1913e0635ac2e
556,common_voice_en_23960327.mp3,Mature female with squeaky high pitched voice,dedeb63a82dc2853b15709195f2d3ed8a065a1fcbc25b2f646ebce06df212d0d1b5d0ea5039472305c48f09f5ded69321566a5fc635fd0436bff5b354ec1dea7
